"country","capacity_mw","latitude","longitude","commissioning_year","generation_gwh_2013","generation_gwh_2014","generation_gwh_2015","generation_gwh_2016","generation_gwh_2017","generation_gwh_2018","generation_gwh_2019","estimated_generation_gwh_2013","estimated_generation_gwh_2014","estimated_generation_gwh_2015","estimated_generation_gwh_2016","estimated_generation_gwh_2017","primary_fuelBiomass","primary_fuelCoal","primary_fuelCogeneration","primary_fuelGas","primary_fuelGeothermal","primary_fuelHydro","primary_fuelNuclear","primary_fuelOil","primary_fuelOther","primary_fuelPetcoke","primary_fuelSolar","primary_fuelStorage","primary_fuelWaste","primary_fuelWave.and.Tidal","primary_fuelWind"
5,26,-32.1613,-64.1537,2017,0.126,153.19,418.801,357.842007,-5.695,43.237,6.728,75.26,131.32,246.88,63.84,145.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,6.3,-38.8706,-70.5753,2007,33.306,152.4,64.652,62.01835,177.226,0,136.692,4.1,36.06,100.47,30.13,28.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15,-27.0922,-54.8625,2018,38.38555556,94.42,2.139,93.614,126.32102,38.876,157.783,81.43,16.32,86.88,1.74,67.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,19.2,-28.4431,-62.8569,2000,1.925,74.154,0.001,51.398,42.281,9.027,13.331,62.77,22.51,145.69,30.71,86.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,20,-41.1497,-71.2633,2000,20.622,111.798,0.12,105.8,42.817,0.204,77.398,44.97,53.99,160.22,34.81,90.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15.62,-32.6103,-62.6864,2015,0,41.99,40.23,175.5379,391.362,0,110.115,86.26,55.25,156.5,72.01,70.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,49.8,-35.1364,-60.4311,2001,0,52.155,4.803,96.915,5.374,0,45.697,64.76,519.01,347.62,32.26,278.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,5,-34.1636,-59.7683,2008,31.877,304.5455556,132.025,103.24,93.507,0,35.925,3.26,20.96,114.83,4.1,22.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,10,-29.1581,-67.5072,1992,3.635,408.639,388.554,333.18,333.816,275.317,221.804,14.12,7.9,233.97,4.23,45.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,-38.9133,-67.9414,1992,1837.607952,3673.823991,4372.561014,3703.8,2347.362,2084.949,1379.277035,2.04,1.67,164.92,70.28,22.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15.3,-33.9222,-61.0769,2000,19.991,346.579,287.844,273.121,266.4047222,88.54505,332.21724,6.65,71.89,160.94,7.51,69.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,41.78,-32.4767,-58.2672,2002,0.01274,4.087,11.183,254.2,183.56755,64.5575,310.381,133.06,178.67,335.73,130.2,234.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,20,-27.4708,-58.8042,2002,12.196,103.106,2.886,0,9.043,0,272.457005,2.61,47.02,196.01,5.58,90.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,13.2,-38.6871,-62.3961,2013,0,170.105997,105.077,23.067,1.271,-171.036,1.123,13.11,75.75,90.63,5.89,68.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,567,-34.8597,-57.9557,1998,964.626,726.789,693.874313,960.759,928.862008,1613.666,1873.295993,1804.07,2575.98,2726.58,2376.53,3175.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,30,-26.1764,-58.2094,1993,10.235,98.741,2.017,22.133,24.017,5.756,316.292001,26.44,105.23,300.1,24.97,135.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,23.49,-35.0347,-62.9981,2004,1357.874007,2738.999003,2621.364,1199.935,643.526998,1090.414,653.254,62.35,98.92,279.28,115.78,106.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,13,-29.1583,-59.2728,2009,348.038,757.385,791.058,565.513,505.6789,480.839,451.28737,14.08,74.94,217.93,7.59,58.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,120,-26.8666,-65.2247,1995,0,20.306,42.506,84.592,32.973,97.3,338.754,304.62,622.22,705.76,278.62,672.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4,-23.9078,-61.8342,2006,9.964,177.343,53.291,1.202777778,8.329,11.32,0.264,11.56,1.95,218.87,5.36,18.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,24.5,-33.2425,-62.395,2004,156.8169444,437.981,401.008004,752.411,840.92,569.1997,519.524,51.08,82.23,197.36,27.89,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15,-25.9564,-60.6204,2005,0,99.639,4.803,56,42.038,3.284,94.948,72.38,64.57,149.52,2.75,67.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,22,-34.5708,-60.9161,2006,9.698,529.552,681.233,960.759,469.286,621.206,667.942,53.91,7.48,232.24,25.45,99.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,40.4,-34.9344,-58.016,2007,6.49,174.721,11.188,54.752,14.248,13.192,66.652,185.95,117.27,273.79,146.8,183.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,19.2,-29.3811,-66.8325,1991,2.423,113.99,23.133,110.484,51.11,2.536,106.222,23.35,85.71,203.39,8.62,86.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7,-25.1286,-58.2597,2016,1901.901,2028.484001,1976.570043,2045.295,1793.555,1302.24605,458.156,15.8,35.67,182.22,27.78,31.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,10.4,-37.0781,-57.8181,2011,1097.993002,312.936,188.468,30.66888889,0.002,0,1.362,9.96,27.96,91.31,12.08,58.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,6,-27.0289,-58.6997,1994,19.83666667,111.912,4.971,53.835,20.606,1.8,53.62756,10.61,2.05,149.82,9.67,27.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15,-40.8421,-68.0869,2018,2151.888,0,1502.966667,799.482002,1006.102998,1153.75,1173.629,66.64,114.43,214.91,31.7,67.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15.002,-34.8578,-61.5206,1996,297.029,488.467,348.7475,258.995,120.237,0,1.181,1.76,15.15,9.05,49.24,67.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,32,-37.4102,-68.9,1988,47.306,142.586998,43.826,93.867,66.737,12.053,211.527,12.49,99.36,245.28,46.62,144.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,20,-38.2472,-57.8242,1974,-0.044,80.479,-0.115,93.668,48.12815,3.97,167.016314,140.14,63.95,191.77,1.28,90.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,38.8,-36.9439,-60.2361,1994,0,1.94,5.251,100.119,0.367,11.596,135.616,107.83,146.36,240.43,107.99,217.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,15,-23.1258,-64.3069,1986,10.978,1.076,0.009,80.964,72.22668,30.083,1.079,8.08,71.83,90.36,14.75,67.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,40,-31.7764,-60.4553,1998,0,0,0.422,116.764,4.99744,3.44447,226.763,77.65,197.5,225.35,160.73,224.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,15,-28.5339,-65.7997,2007,0,99.639,0.138,0,0.012,0,158.418701,45.69,76.53,206.45,5.49,67.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7.2,-27.3236,-58.5667,1998,0,349.245,238.587987,526.775,419.672,396.885,81.365,14.18,23.88,175.51,3.02,32.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,21,-37.0953,-56.8789,1985,0,0.857,4.301,10.865,-105.768,0,33.134,19.09,85.5,186.94,51.61,117.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,246,-26.9955,-65.166,2002,2246.533,2190,1617.071,304.4016667,92.991,458.8,372.673,1501.56,1157.2,1584.36,1372.81,1377.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,19.2,-31.2567,-61.5203,1992,15.637,282.083,277.1871,205.857,126.8,121.86,129.123,15.77,41.1,161.24,1.66,86.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,24,-35.055,-64.2406,2004,0,130.87,141.945,137,45.672,25.553,136.141,70.49,53.98,245.37,46.17,108.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,130,-31.8919,-60.0106,1995,3.842,254.98865,114.631,199.426,0.123,0,266.649,393.43,557,1099.11,453.1,728.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,20,-26.8156,-60.4114,1995,0,66.764,0,10.434,17.062,0,3.884,3.33,35.74,235.04,4.29,90.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5.1,-34.5252,-58.6206,2014,1.099,217.263,76.04,0,6.723,0.008,8.589,4.86,6.25,154.68,22.74,23.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,396.62,-26.9955,-65.166,2000,0,-238.367,192.982,1025.59,427.184003,888.206,701.397,2003.97,1473.97,2145.34,2334.45,2221.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,11.5,-34.5252,-58.6206,2005,64.466,159.803,153.615,267.262,206.81,209.742,402.285006,7.59,38.71,146.05,1.28,52.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,6,-28.2628,-58.0006,2020,0.084,226.781,0,71.943,38.669,1.54,113.874,7.78,3.56,149.34,6.15,27.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,10,-22.5406,-63.8056,2005,0,48.211,2.017,51.276,91.069,54.023,65.925,9.57,13.51,156.63,22.6,45.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,8,-28.4289,-65.7878,2014,13.91346,234.65085,58.855,78.978,41.315,16.676,38.756,10.13,1.94,166.38,3.86,36.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,15,-28.0486,-67.5667,2011,6.734,0.665,9.699,58.937452,130.317,107.23332,4.764,33.94,5.98,124.45,15.91,67.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,19.2,-33.7736,-61.9564,2019,0.097,37.35082,65.878,69.706,39.154,14.932,142.707,22.01,45.58,150.73,3.07,86.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,10,-31.8919,-60.0106,2019,52.41453,141.852,30.237,25.727,64.869,14.157,117.831,5.47,26.04,151.01,9.27,45.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,5,-39.0872,-67.0881,2010,63.157,151.659,0,25.662,4.509,0,49.903,22.48,2.67,85.43,18.42,22.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,80,-26.04,-65.93,2015,113.973,31.756,0.218,8.729722222,0,2.751,172.485,194.88,194.26,192.67,193.31,192.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,70.12,-31.3934,-64.2059,1967,5.658,1.405,3.027,120.327,25.641,3.081,184.118999,282.04,371.02,500.63,286.76,392.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,68.44,-34.8902,-57.933,1969,172.534,43.162,25.92,0,0,0,118.242,218.57,320.8,467.96,203.3,383.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,872.3,-34.6533,-58.342,1999,279.547003,2329.447956,1965.895,2125.527,2580.145,2934.69,5035.173,4454.47,4787.97,4085.33,3512.87,4885.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,17,-33.2993,-68.7199,1971,0,46.332,12.8899,54.521,10.808,15.147,72.966,68.04,66.16,82.11,103.27,66.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1200,-39.2577,-68.7483,1976,485.149,468.36,969.925,783.0105556,1702.595,1504.9972,3351.02,3517.36,3452.56,4293.3,4138.45,3517.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,14.4,-34.61,-68.6136,1989,0.359,69.504,0.153,59.472,0,8.892,149.85,37.42,42.02,48.62,55.49,41.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,648,-32.2316,-64.4422,1984,177.741001,1060.478002,586.258,720.965996,134.696,0,2214.152,3175.6,1936.99,2754.1,2674.65,2283.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,24,-27.6589,-65.7633,1956,464.43,1380.61,935.418,931.167,765.239,759.132,518.722002,57.43,56.54,76.82,65.13,55.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2.215,-30.0102,-59.5321,2017,0,90.563012,7.633,52.475,108.981,97.248,102.162,3.69,10.37,54.11,23.61,10.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,321,-34.627,-58.3382,2004,739.924,151.377,0,54,417.273,439.677995,1049.080957,1442.66,1513.67,1853.98,1572.87,1797.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,10.8,-32.1784,-64.4207,1943,542.117,699.4,384.324,390.692,453.152,345.306,14.928,27.69,31.34,32.08,37.21,31.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,60,-43.6996,-66.4815,1963,1.925,93.802,2.231,48.673,0,6.567,68.947,196.56,185.78,236.03,213.26,185.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,60,-28.6072,-65.1228,2015,33.85106,8.528611111,0,94.98,9.079,0.012,43.958,274.28,341.21,434.81,256.55,336.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1.8,-37.4309,-64.716,2011,0,51.428,9.064,0,0,2.052,54.751,2.41,1.69,57.7,9.91,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,6,-33.0449,-68.9219,1950,53.284,80.471,-0.22,13.397,10.879,-0.004,101.767,17.78,19.07,22.08,25.44,21.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,17.3,-29.1388,-59.2277,1978,0,39.21144,3.06,70.003,23.722,2.195,41.183,50.47,66.34,204.2,9.5,96.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,5.2,-39.56,-65.6817,1963,92.365,139.723999,4.025,0,0,0,18.104,9.19,9.19,13.29,10.94,9.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1.33,-27.5785,-56.6726,1979,0,5.958,6.072,53.2126,17.614,3.741,17.862,1.61,6.92,137.65,1.94,6.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,80,-30.34,-69.27,2008,14.22555556,47.502,7.158,53.008,0,-0.152,362.487,189.55,189.42,190.82,188.69,188.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,6.2,-38.8367,-68.038,1955,266.809731,108.212,12.987,0,2.233,0,98.076,25.93,32.72,28.55,26.85,25.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,128,-34.889,-57.9206,1997,0,162.429,25.323,159.198,26.527,107.436,318.033001,652.18,676.35,750.05,650.5,716.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,22.15,-27.4184,-55.9097,1969,1.43374,10.31,4.354,75.735,0,5.839,10.52469,30.29,54.8,123.09,3.58,124.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,16,-31.8708,-65.0349,1958,0,29.409,100.65,50.162,0,0.052,134.329,43.06,37.06,55.72,50.19,44.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,6.6,-34.6,-68.5285,1970,228.7,432.575,300.3507,381.95065,241.463,237.885,351.379,17.19,19.3,22.32,24.96,19.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,59.04,-31.838,-64.4452,1957,464.258,428.782,49,0,72.559,0.085,447.286617,122.29,136.89,187.39,164.98,135.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2.5,-27.6509,-64.3618,1963,38.38555556,24.831,-12.192,0,7.426,9.157,122.45,8.92,9.11,10.24,9.55,9.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,224,-34.6028,-68.6383,1983,29.712,27.38,3.664,1.16,7.881,9.717,403.497,496.33,651.04,815.2,703.5,556.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,549.76,-33.0551,-68.981,1988,562.282994,451.36,827.53,799.482002,754.899,1613.666,517.808999,1999.1,3089.26,3277.49,1185.9,3079.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,34,-36.7208,-63.1977,1979,7.697,0,72.297,73,15.43,10.813,146.919,89.67,110.96,277.67,130.61,190.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,201.3,-38.0495,-57.546,2001,199.706,234.65085,105.371,289.543,0,101.49,596.29,674.57,865.51,996.39,846.11,1127.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2.02,-39.2291,-62.6497,1973,17.756,102.631,2.43,38.539,20.778,1.721,57.351,16.11,17.2,112.68,6.88,12.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2.308,-29.1808,-58.0793,2004,8.316,80.407,0,81.63179,66.737,0,10.422,57.2,14.42,159.28,1.47,10.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,250,-33.1608,-64.3656,2003,829.385001,1401.80575,1364.05,1202.136,1292.079,257.1991667,658.941,1177.41,1029.81,1032.24,1276.76,1400.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,74.24,-34.9907,-68.6237,1957,66.372,123.525,0.051,44.801,0.155,0,155.448,224.77,223.41,266.72,264.03,223.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,133.12,-34.9039,-68.6177,1968,351.505001,95.197,141.655,261.682,422.504,200.543,31.422,351.98,349.56,427.21,423.49,350.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,52,-34.8821,-68.576,1972,31.882,44.779,-12.192,50.129,0.031,1.315,332.21724,157.43,156.48,186.82,184.93,156.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,22.4,-34.833,-68.5168,1965,4.647777778,39.257,179.295,117.989,4.33494,0.243,640.31522,73.6,72.92,85.94,86.46,73.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,3.38,-26.2072,-64.2477,2004,23.262,73.738,-0.044,0,2.883333333,0,45.609,9.01,7.44,133.35,62.97,15.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,17.2,-27.5019,-55.1245,2006,0,38.07388889,0.1947222222,72.702,0.433,0,109.664,23.49,47.06,199.69,2.3,96.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1.72,-38.6851,-59.7804,1976,0.359,108.333,27.336,68.88125,53.316,2.962,6.467,7.56,5.1,124.32,3.55,7.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,845.26,-33.3549,-60.1718,2001,1097.993002,586.274681,918.321,88.967,27.716,-0.21,592.577,876.41,905.84,968.07,1586.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,25.2,-28.6684,-66.7524,2015,0,62.443,0,45.727,0,0,114.477,3.71,74.57,203.13,16.69,158.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,25.2,-28.6684,-66.7524,2010,316.949,146.651,166.017,154.782,185.46,135.62,212.075,100.16,123.8,197.05,46.76,158.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,6.3,-45.7458,-67.6953,2003,162.062,207.249,0,63.525,62.284,20.299,36.861,1.49,5.46,115.09,18.92,39.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,48.6,-43.3522,-65.1734,2013,98.905,133.241,0.07,23.37455,22.565,25.365,6.413,169.41,219.6,362.26,62.74,305.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,28.8,-43.3522,-65.1734,2016,0.647,7.627,0,7.248,1.54546,9.016,60.588,81.43,91.81,177.26,90.82,180.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2.135,-29.7148,-57.0933,2009,4.557,99.639,6.999,16.64,27.056,0.174,132.518,4.32,9.49,164.43,37.49,9.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,123.7,-45.7934,-67.5145,2001,0.031,15.693,5.7,170.11,100.563,336.004,3.801,536.51,620.58,628.29,451.79,692.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1.11,-29.34,-58.6077,2017,3.489,106.968004,0.138,51.398,56.466,0,99.75724,2.17,9.78,123.56,3.57,5.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2.4,-46.8065,-67.9808,2009,20.97105,24.831,34.8,64.56,2.921,0.293,25.37,38.33,5.62,128.06,7.28,15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,45.6,-46.7842,-67.9498,2009,0.101,28.722,0,190.647,0.103,8.651,55.693,81.95,347.53,280.25,83.28,255.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,6.3,-32.1675,-64.2438,1995,0,0,50.058,90.867,35.194,18.429,246.972,16.23,18.28,18.8,21.7,18.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,467,-31.6651,-63.8314,2010,721.106,537.302,909,1384.649,2014.794,2294.775,3614.833011,2255.52,1920.8,3061.82,1917.94,2615.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,472,-28.5339,-65.7997,1979,0,108.212,38.925,91.428,31.386,5.144,563.526,711.26,670.52,1075.16,988.7,726.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1.2,-31.3891,-68.6752,2012,128.951345,28.483,0.26,27.71,4.251,0.618,6.92,2.43,2.38,2.3,2.34,2.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,31.5,-31.5129,-68.5399,2008,16.13,0.739,-0.042,86.885,4.199,9.124,169.711,33.76,82.5,232.86,29.32,176.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,19.2,-27.1149,-65.7523,1967,433.745,614.4125,460.046432,694.378,486.900999,386.080947,453.37,42.32,42.32,57.47,48.81,42.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,42,-42.7069,-65.1048,2002,800.447003,1534,2095.413,2243.512,1772.379,0,1235.433,188.06,224.89,373.78,184.33,235.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1.8,-38.7833,-61.8984,2011,1045.747974,2682.94785,2104.244977,2859.791,3019.601024,4308.293,2917.516,13.38,4.83,174.11,18.32,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,13.2,-24.983,-65.686,1962,0,164.441,1.402,63.254,0,0.104,38.526,29.96,29.96,40.37,34.42,29.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,35.57,-33.1614,-64.3649,1974,1.564,0.033,9.565,249.436005,3.641,4.838,91.674,14.98,134.48,271.17,23.12,199.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,19,-27.5225,-64.8861,1976,258.625,346.882,-9.664,0,11.835,0,177.95,75.68,75.75,85.09,87.29,75.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,7.9,-38.8244,-64.8296,2012,37.3935,13.127,7.754,50.132,3.105,9.041,164.512,27.88,27.6,27.37,32.08,27.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,945,-31.3891,-68.6752,1980,546.920003,739.245,1634.274,1272.569,933.856,521,742.92,1552.41,1822.94,2392.64,2344.9,1477.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,40,-31.4391,-62.1119,1978,0.002,91.567,4.182,85.659,0.112,1.869,1.158,114.63,190.73,323.62,102.6,224.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4.218,-40.1511,-71.334,2000,0.372,33.385,0,79.739,38.483,2.597,25.656,35.3,26.96,122.54,44.98,19.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,644,-33.3562,-60.1729,1965,715.189997,432.799,1165.822039,2905.101,3277.12,3245.672,3723.199,3455.13,3286.43,3242.91,3224.47,3337.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.216,-26.6253,-54.1102,2010,2.713,132.558,39.445,160.861,32.426,7.62,6.863,10.52,4.93,47.37,15.81,10.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,26,-31.3533,-64.3938,1944,20.846,9.136,179.295,99.931,0.097,18.459,143.604,65.87,61.22,90.36,74.91,62.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2.25,-36.2314,-66.9381,2003,0.179,167.054,119.84775,0,54.2283,11.693,0.735,4.33,9.82,117.11,3.66,10.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2.684,-28.5497,-56.0722,2007,47.768,78.275,8.027,30.66888889,40.847,9.14046,134.969,33.78,21.55,157,9.84,12.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,226,-32.9053,-60.6807,1962,554.311,896.798002,418.125,242,45.021,7.279,449.078,884.7,1049.53,1171.49,554.81,1171.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,140,-31.463,-64.2388,1981,194.722,404.026776,187.257,495.20644,503.85805,585.60725,846.805,749.68,750.88,922,531.71,784.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,22.5,-28.165,-66.225,2015,44.361,141.852,7.09,61.093,3.013,0,276.641004,58.93,58.78,57.51,52.32,58.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,163.2,-33.3655,-60.1435,1998,5.945,578.930001,600,636.089,479.8089,656.244,22.782,660.56,998.98,1003.65,750.62,914.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,3.2,-29.2352,-61.7577,2019,1042.203,2452.794,59.296765,532.045,651.668,323.195,28.328,97.79,16.26,170.75,2.96,14.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,42,-31.4557,-68.7556,1908,25.35472222,65.016,0,0,46.843,0,26.571,84.46,84.35,122.57,104.4,78.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,120,-25.8766,-54.5687,1991,24.385,-0.008,1.987,46.112,143.752,0,593.692996,303.41,303.41,395.11,366.02,297.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,9.1,-33.7777,-61.9555,2007,1.764,22.177,0.062,0,23.378,0,71.047,74.28,44.8,184.63,34.34,41.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,130,-37.2487,-56.9973,2002,8.621,70.42,169.42,386.317,336.577,439.356,497.186,544.6,695.26,720.26,306.73,728.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1550,-27.4827,-56.7397,1996,298,474.368,330.358,900.572,184.988,406.7,895.019003,3605.49,3605.49,4994.66,4275.97,3605.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,1110,40.564,44.7479,2009,3459.27,3943.777,3211.787018,4565.071,4042.848,3717.154,5341.868972,6712.92,5248.9,7199.52,5863.86,6712.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,271,40.1152,44.4973,2010,310.983,253.841,0,6.21,40.298,299.504,195.085,1094.57,1257.74,1167.13,929.5,1638.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,561,40.5078,44.7606,1964,121.167,152.4,0,34.985,1.768,75.609,1132.857,847.52,854.95,838.63,846.61,853.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
